In union,ISO code,Country,MW_1549_1970,MW_1549_1971,MW_1549_1972,MW_1549_1973,MW_1549_1974,MW_1549_1975,MW_1549_1976,MW_1549_1977,MW_1549_1978,MW_1549_1979,MW_1549_1980,MW_1549_1981,MW_1549_1982,MW_1549_1983,MW_1549_1984,MW_1549_1985,MW_1549_1986,MW_1549_1987,MW_1549_1988,MW_1549_1989,MW_1549_1990,MW_1549_1991,MW_1549_1992,MW_1549_1993,MW_1549_1994,MW_1549_1995,MW_1549_1996,MW_1549_1997,MW_1549_1998,MW_1549_1999,MW_1549_2000,MW_1549_2001,MW_1549_2002,MW_1549_2003,MW_1549_2004,MW_1549_2005,MW_1549_2006,MW_1549_2007,MW_1549_2008,MW_1549_2009,MW_1549_2010,MW_1549_2011,MW_1549_2012,MW_1549_2013,MW_1549_2014,MW_1549_2015,MW_1549_2016,MW_1549_2017,MW_1549_2018,MW_1549_2019,MW_1549_2020,MW_1549_2021,MW_1549_2022,MW_1549_2023,MW_1549_2024,MW_1549_2025,MW_1549_2026,MW_1549_2027,MW_1549_2028,MW_1549_2029,MW_1549_2030,MW_1549_2031,MW_1549_2032,MW_1549_2033,MW_1549_2034,MW_1549_2035,MW_1549_2036,MW_1549_2037,MW_1549_2038,MW_1549_2039,MW_1549_2040,MW_1549_2041,MW_1549_2042,MW_1549_2043,MW_1549_2044,MW_1549_2045,MW_1549_2046,MW_1549_2047,MW_1549_2048,MW_1549_2049,MW_1549_2050
0,642,Romania,1397958.932,1423553.242,1435964.384,1434477.982,1415126.497,1380664.927,1340011.228,1310274.456,1323522.221,1337595.644,1347874.447,1356884.023,1413724.287,1521316.232,1621938.692,1703599.617,1772728.599,1812248.624,1826478.928,1856117.564,1906608.412,1967311.634,2016961.764,2047427.327,2073351.092,2099714.353,2125555.207,2134964.115,2124063.655,2115266.493,2119939.453,2136682.12,2155584.469,2165778.647,2166170.35,2148569.606,2114029.329,2074242.5,2038208.774,2005364.362,1973859.352,1948444.866,1937671.27,1933894.437,1930123.083,1924269.395,1919266.863,1904148.598,1877201.807,1853134.574,1837447.104,1833912.632,1849705.93,1864467.532,1864396.706,1860977.658,1853569.17,1843453.048,1831448.009,1817503.976,1804316.371,1794679.704,1789819.964,1787156.764,1779531.859,1763094.039,1742309.658,1719171.201,1693273.278,1666375.514,1640743.456,1617964.611,1596329.442,1574391.796,1552252.52,1530642.32,1509854.137,1488561.279,1466573.59,1444663.533,1423436.64
0,643,Russian Federation,11850251.09,12134187.83,12302247.87,12449811.56,12521531.38,12552032.08,12578926.25,12548683.38,12434492.47,12246071.31,11990682.37,11769000.26,11590188.72,11403093.03,11256987.61,11158553.47,11112522.74,11091950.68,11070874.02,11054384.77,11252825.85,11491112.74,11712644.71,12021884.3,12496152.33,12983715.71,13337359.03,13644504.08,14045310.48,14437576.03,14773584.69,15137650.77,15551558.67,15841074.87,15939191.67,15963253.97,15939847.36,15845169.25,15655605.93,15426412.16,15186473.51,14928370,14677091.89,14466503.61,14291817.87,14171984.42,14139524.58,14174833.45,14263352.82,14379440.06,14483616.13,14576682.36,14717561.61,14869199.33,15005195.34,15114462.43,15275182.74,15524906.8,15763436.2,15977803.28,16167962.13,16342989.05,16437038.65,16395357.65,16274368.7,16102471.85,15887922.41,15622363.06,15324434.43,15027143.83,14733974.29,14459030.63,14225014.43,14033307.94,13868887.73,13717874.92,13580626.02,13465844.37,13367347.25,13279895.38,13196680.12
0,646,Rwanda,282032.7503,299014.2076,315977.3318,333241.9831,350519.4006,367439.5172,383999.6585,400050.2116,415414.9219,430280.9094,445164.0495,460655.2311,477395.7381,496008.7544,516997.5406,540574.7814,566536.2968,594752.3311,625365.13,658639.9619,691585.2972,724649.3638,763034.5639,818635.6118,723490.8,635478.005,781911.5263,938123.6558,1013002.408,1053752.708,1091935.119,1115251.575,1138277.791,1165380.36,1192595.42,1214942.618,1233875.129,1251226.005,1269314.2,1290462.553,1315138.344,1341763.245,1368128.507,1393505.919,1419734.57,1449179.571,1483288.2,1521949.151,1565156.16,1613322.093,1664887.858,1717545.083,1770220.034,1820583.061,1865938.311,1908879.519,1950081.52,1990096.594,2028890.525,2065053.923,2100945.545,2137342.561,2169696.296,2201555.23,2236432.466,2272279.534,2305188.792,2335924.748,2368235.796,2402407.622,2439804.993,2477906.888,2514224.055,2551802.795,2588724.293,2623222.658,2657176.568,2691946.775,2730102.646,2767942.459,2803719.66
0,659,Saint Kitts and Nevis,4446.9059,4649.384,4867.8394,5047.3115,5183.188,5275.7999,5336.8694,5372.5149,5378.0055,5356.932,5343.1757,5355.0106,5351.1785,5312.3057,5246.1913,5165.4044,5080.187,4996.3322,4913.2358,4829.5467,4751.8902,4744.5054,4834.6078,4954.0325,5066.6945,5172.0878,5269.1312,5362.3803,5457.132,5550.3283,5640.622,5731.9755,5822.3228,5905.5752,5970.1935,6003.9954,6005.9432,5983.7071,5948.2855,5903.6494,5859.6831,5843.3823,5838.1726,5824.9106,5815.5115,5793.9219,5753.6188,5704.9814,5645.394,5571.7191,5498.467,5450.4923,5433.0691,5421.5306,5383.867,5283.5503,5197.3017,5169.9482,5144.49,5122.6037,5109.2023,5081.5553,5034.3625,4988.366,4946.8786,4915.9747,4873.5917,4807.8944,4741.8571,4683.3329,4635.8948,4586.2125,4527.3304,4463.775,4400.2577,4340.6401,4279.3437,4216.2909,4153.1798,4089.1842,4026.6945
0,660,Anguilla,778.9698,781.0635,784.9325,791.6777,809.1564,837.7532,868.4455,898.0502,923.2695,942.0036,951.741,955.2033,957.4593,959.4987,979.2594,1026.5127,1080.1768,1129.8256,1177.2853,1219.4106,1259.3944,1301.5074,1344.5159,1391.0806,1438.3958,1489.5935,1544.7301,1603.827,1662.7132,1722.3953,1780.5641,1840.2517,1903.1393,1966.8295,2024.4761,2065.187,2090.2387,2108.6273,2124.3821,2137.8025,2150.1441,2171.8663,2111.8775,2078.8012,2188.9934,2284.0795,2282.5601,2279.1005,2319.3275,2308.6964,2279.1746,2170.4715,2096.6431,2153.9061,2192.55,2209.0702,2207.4336,2196.2911,2180.7696,2149.2084,2106.6898,2063.8012,2013.7241,1958.8035,1906.7254,1854.7305,1808.7232,1764.2864,1721.3666,1684.2512,1649.3837,1617.8579,1589.4436,1562.9713,1536.1177,1508.0022,1479.9197,1451.1428,1423.2968,1396.7464,1368.091
0,662,Saint Lucia,9105.6513,9397.454,9755.456,10172.4289,10639.9605,11153.7756,11699.3758,12136.6821,12407.4022,12595.532,12911.2469,13395.8197,13869.9301,14288.388,14641.5578,14959.7226,15276.0339,15597.2959,15849.4951,16007.4503,16119.5022,16338.0646,16696.7058,17046.8324,17369.9338,17710.1235,18095.5364,18523.0717,18877.8055,19157.6669,19449.9657,19811.8847,20223.871,20600.7322,20960.8719,21315.2686,21665.2756,21816.6584,21768.0325,21733.1162,21910.1759,22246.6629,22501.165,22698.1701,22856.0038,22992.6609,23077.3359,23097.9489,23076.8563,23030.6041,22956.4129,22859.2854,22757.6202,22670.7312,22604.3382,22502.6057,22313.607,22099.0886,21909.8381,21711.7659,21507.3599,21329.9162,21164.3484,20984.4434,20779.2028,20557.9267,20338.0045,20106.2148,19846.8454,19568.6735,19281.0499,18991.3225,18694.6782,18387.2013,18062.5308,17719.5072,17378.3045,17047.7631,16723.3266,16394.8341,16057.0485
0,666,Saint-Pierre-et-Miquelon,548.9699,553.4627,559.3583,570.74,583.1566,590.8561,595.4921,601.8976,612.1404,619.6512,624.519,629.5672,638.3396,651.7451,663.877,673.513,679.9445,683.0308,679.0646,669.4082,663.9367,660.5955,649.3847,629.1923,606.829,588.2987,573.6958,562.2638,556.0556,554.2064,547.3687,532.9426,519.6479,508.1809,504.4973,505.883,507.6342,509.1247,500.1663,484.3318,469.7641,460.6799,453.2857,442.9131,429.6649,420.5648,414.7393,410.6566,407.0949,398.6073,401.6085,416.653,428.6637,435.6967,437.364,437.5336,439.6676,441.9928,443.2133,443.0715,438.6002,429.4455,418.7026,405.9807,393.0768,380.4348,368.4831,357.7141,346.2883,334.2993,323.1724,313.5114,304.2214,296.3837,288.0211,281.0297,277.5007,276.1012,277.0781,279.3656,282.7485
0,670,Saint Vincent and the Grenadines,8897.0894,9025.6736,9163.0621,9306.6438,9458.8223,9635.5403,9832.8088,10031.825,10225.1064,10418.1161,10616.6764,10864.6366,11046.2293,11159.8114,11234.1565,11301.4868,11385.9701,11496.7862,11633.0483,11791.6621,11976.5837,12194.8984,12423.0153,12625.1226,12786.5702,12918.6135,13045.3538,13173.0388,13296.0862,13406.628,13492.3991,13577.5443,13668.8496,13727.894,13747.196,13738.0762,13713.5528,13689.939,13669.373,13640.3993,13590.7856,13511.4346,13409.7775,13300.9882,13182.031,13061.8601,12936.0697,12801.6625,12656.964,12496.0206,12378.2519,12281.2898,12166.9296,12090.416,12058.9837,12050.9385,12033.7908,12014.9744,12004.8855,12000.1046,11995.1396,11968.9496,11896.1888,11788.533,11663.8428,11525.1244,11383.5891,11241.5643,11094.4675,10940.9138,10788.142,10631.4093,10460.4446,10282.4083,10109.3807,9941.7426,9779.4556,9628.8367,9487.1878,9349.3558,9212.0029
0,674,San Marino,1130.9124,1155.1862,1195.9414,1243.0818,1296.2505,1340.2275,1385.4449,1529.5904,1691.0385,1779.9572,1867.318,1945.4433,2015.456,2077.9006,2126.4305,2172.9994,2230.353,2281.4831,2335.3349,2392.3063,2445.8827,2495.9506,2537.1866,2583.4773,2636.4024,2681.9905,2721.5409,2763.5879,2804.6144,2853.2157,2905.3861,2946.7251,2978.3591,3006.4444,3043.3991,3084.7741,3122.0909,3157.38,3194.2086,3230.7141,3278.4725,3419.2728,3539.4534,3558.7537,3591.7383,3627.1715,3678.2921,3730.3672,3752.7578,3767.9486,3768.2785,3723.183,3667.0144,3621.5188,3592.3217,3605.4868,3640.8465,3668.0126,3684.6573,3702.3345,3719.7581,3729.3172,3717.5472,3695.8189,3678.2922,3665.2847,3651.3364,3629.0529,3594.0762,3548.3849,3501.8827,3448.856,3400.705,3355.0677,3300.1629,3248.066,3198.4179,3153.4865,3111.4298,3067.573,3031.2309
0,678,Sao Tome and Principe,6617.6688,6844.9521,7049.1044,7250.3572,7456.1433,7674.9576,7914.1883,8172.7209,8444.182,8718.0585,8986.2225,9244.6752,9517.1993,9799.4376,10110.9221,10384.0386,10623.0959,10901.7823,11212.5005,11538.3994,11907.6217,12267.0703,12585.6137,12924.3974,13291.7906,13700.0954,14145.5417,14621.0149,15123.8809,15632.9698,16121.0573,16554.1908,16942.6996,17311.294,17663.2888,18018.0058,18380.8392,18739.5239,19090.0979,19443.8324,19820.4638,20230.9813,20584.8962,20886.1411,21238.422,21660.4548,22168.1628,22753.4297,23387.1742,24056.1627,24901.3472,25846.623,26740.3837,27625.54,28442.6066,29142.6174,29698.7533,30314.0958,31039.8053,31727.4703,32371.4047,32963.9295,33437.3314,33826.9484,34270.0302,34778.4363,35361.5801,35989.606,36631.4638,37310.0974,38017.2594,38751.3551,39505.2771,40273.5641,41046.0989,41818.7528,42587.9745,43344.6626,44088.1687,44812.0769,45507.2589
0,682,Saudi Arabia,264619.2508,277795.212,292625.3916,308958.2765,326263.7566,344126.959,362963.5727,383116.6639,404494.6561,426975.0717,450465.4693,475574.193,502649.4462,530918.9995,559456.4996,588065.8018,618617.6265,651818.0914,691936.6892,733655.6403,778826.5733,827132.649,878669.7238,933494.9588,992191.6683,1054821.664,1121030.006,1190768.88,1263985.422,1340505.378,1423469.543,1515495.615,1615146.265,1720822.536,1830036.576,1939829.413,2047124.562,2148564.258,2253438.165,2349962.375,2437570.721,2516253.664,2586722.265,2650423.384,2709223.381,2765720.397,2813596.762,2834454.81,2841428.987,2902605.569,3008164.92,3097248.977,3251113.657,3444612.264,3580845.577,3707102.45,3832170.783,3955352.859,4075608.143,4191017.262,4299315.821,4400225.837,4494321.844,4580985.925,4659864.617,4730410.387,4791267.535,4843440.751,4901780.535,4969871.002,5036393.464,5099000.184,5157142.718,5208350.35,5252415.329,5292084.016,5328584.997,5361742.512,5386957.174,5402439.812,5410711.705
0,686,Senegal,262055.6164,270011.9203,278022.4329,286107.4808,294133.3856,301794.1837,309032.8657,318360.2927,327690.8054,337646.3948,348419.0987,360167.7153,372951.4194,386775.0102,401694.6148,417954.5497,435787.8597,455045.2668,475521.3594,497223.9285,520187.7552,544380.8581,569623.8022,595627.0144,621938.9701,648186.2904,674256.151,700206.6271,726453.4258,753290.8946,780567.6387,807898.1449,835500.6319,861374.2655,885117.4707,908962.8866,932658.3466,955850.299,979121.3079,1002734.143,1026599.499,1048618.434,1073563.541,1104896.563,1143787.45,1185721.924,1229342.402,1274814.747,1322195.293,1370293.313,1418394.653,1466469.476,1514424.024,1559195.455,1599356.323,1638748.437,1678877.772,1719125.769,1758632.763,1796855.9,1834226.178,1871571.152,1909531.925,1948826.966,1990091.198,2033869.166,2080517.712,2132478.039,2192563.518,2258724.008,2328478.413,2401470.332,2476526.571,2552805.663,2630985.327,2711565.979,2794218.753,2877955.236,2961958.798,3046820.003,3133389.7
0,688,Serbia,650167.994,655619.1237,655302.6953,651139.1295,645339.4503,639826.6195,635041.1117,630194.1567,624371.1761,617184.7473,608952.9387,600382.0822,598545.9713,597509.5941,597187.8204,597821.0658,599683.9125,602622.7755,606324.9315,610900.8951,616372.6122,622105.1206,627950.9401,634399.8933,641382.3829,648410.2037,654906.5266,660549.8063,665261.5642,668759.4052,670879.5838,671810.7098,670527.8118,673800.222,675730.0574,677054.1725,678393.3885,679819.6954,681176.427,682279.4002,683308.987,684032.457,682571.9491,678994.1876,675219.8014,672046.4974,670603.7064,670982.2255,671797.4047,672713.6143,673645.1328,673934.5401,676743.1105,682065.5122,683930.0954,683273.7025,681735.7189,680271.7682,678718.1274,677116.2055,675288.219,672867.7685,669884.9095,666362.7454,662194.2975,657562.935,652483.6612,646301.5803,638702.8417,630262.6225,621390.7388,612008.1457,602236.2586,592124.0008,581504.2535,570423.4084,559089.9351,547951.3353,537035.7583,526021.3128,514807.6242
0,690,Seychelles,5179.1914,5371.9295,5618.2559,5884.4256,6163.3426,6463.4084,6781.6547,7106.0965,7412.2612,7693.4185,7951.8035,8176.6581,8367.1882,8520.1441,8634.2391,8722.9772,8800.5705,8867.2631,8986.0518,9123.3238,9283.4778,9443.8208,9593.2948,9757.4288,9944.6272,10170.6492,10415.9673,10641.6752,10870.9798,11120.2032,11379.9632,11641.6195,11895.1214,12104.4299,12275.7516,12425.1958,12571.8689,12714.7702,12869.6434,13033.5456,13194.572,13414.1226,13670.4885,13876.6659,14058.5038,14254.3538,14440.2207,14612.9604,14791.2607,14977.7849,15177.8422,15389.986,15699.3295,16109.9873,16542.7843,16978.1809,17371.346,17693.3293,17916.4348,18016.181,17982.7896,17894.3108,17837.5041,17794.4498,17732.2466,17655.3345,17589.3978,17510.4017,17403.7808,17280.5625,17138.2517,16989.0838,16827.4026,16635.7902,16434.6501,16238.6478,16016.6475,15780.2066,15555.9741,15316.7747,15052.7988
0,694,Sierra Leone,118183.9754,120166.3834,122266.5858,124577.1663,127069.1722,129599.413,132138.2001,134828.7636,137729.1283,140761.7613,143888.0727,147067.1506,150344.7153,153767.8593,157277.2779,160873.1459,168458.5987,176702.6884,185303.3226,193968.625,206056.3936,212815.9045,213066.7757,216796.5329,221768.4015,226255.4487,231566.8403,238845.9989,245745.4171,251966.489,263090.0577,284088.637,306323.0512,324657.1237,341680.9668,357113.336,371430.0044,386283.3102,403076.4805,427485.4347,453247.8161,479839.5456,507462.7949,536198.4855,566222.6239,597386.1978,629879.5529,663728.9076,698506.8767,733514.8656,768190.0881,803564.4353,839284.7047,875363.4315,911441.2423,947104.3005,982633.1611,1017939.033,1051708.84,1083967.824,1115502.296,1146471.449,1177520.518,1208247.595,1238699.085,1269317.76,1299326.189,1328046.414,1355733.887,1383250.744,1410944.868,1437768.625,1463117.568,1487094.207,1510428.912,1532912.142,1554155.042,1573888.446,1592674.953,1610764.912,1628036.422
0,702,Singapore,221478.6341,234065.3177,246569.7649,258746.7332,270598.8767,282101.0783,292870.8972,302441.6356,310977.8882,318472.713,328730.6799,345498.4813,360443.8448,367016.8083,367989.344,364462.5127,361119.9665,364034.1617,372060.9518,382990.7513,396334.7644,409883.338,421581.7442,432287.8603,444758.3943,459877.6583,475911.0762,491454.1884,504832.8903,515928.4659,529408.5015,543831.6788,551300.7947,555618.3432,566777.2402,585611.4182,609710.6308,640680.5847,675890.3491,706367.4529,731491.7669,760331.6947,785245.7453,802351.3074,817266.1943,835647.1948,854742.5724,870440.2253,880491.2583,882752.3957,869172.4965,852943.7888,873987.5613,893955.3539,883848.9648,870355.1258,854382.0778,837816.5304,821412.3639,804279.9584,786540.6218,769125.5752,752275.0314,736475.7986,721998.0116,707682.8754,693389.219,680073.383,668337.6352,657944.9779,648399.481,639426.2738,631136.2547,623768.5152,616501.5517,609158.2948,601801.106,593564.1195,585059.2459,575829.8475,564665.7225
0,703,Slovakia,370247.1543,376716.9984,380902.5864,383031.2121,383180.8783,381827.2157,379863.2047,377192.494,375105.9382,374693.3389,374131.9766,380149.4436,385192.4831,389773.8699,395256.7271,402318.3297,410851.554,422246.1278,436520.4926,452371.8895,468925.6538,485802.5604,502769.9171,519534.3367,535713.1688,550390.2621,563628.9802,575699.3953,586518.8213,596470.5952,606137.3943,614508.7869,620824.9476,626178.9908,630410.8439,633801.7576,637254.7588,640237.5631,642525.7577,643614.8588,642665.1802,640452.4628,638709.0952,637013.8356,634815.8359,633002.2577,630825.5422,628531.2849,626977.754,626271.2049,627036.8838,628095.6127,633170.825,639208.328,637606.9904,632288.4211,629490.1962,629003.3738,626533.9362,623295.983,620054.3215,617581.0245,615533.8974,612839.0539,608840.5154,603533.4223,597514.7707,590654.5154,582491.3057,573329.4823,563411.0762,552634.4479,541510.2761,530356.7522,519114.3977,508240.7349,497324.0631,486290.8708,475472.1557,464628.8853,453790.8873
0,704,Viet Nam,3597946.123,3758171.06,3934701.104,4114007.977,4279187.47,4435734.832,4571244.886,4693639.7,4832909.853,4933817.279,5014196.556,5117730.432,5200628.269,5263375.311,5338147.848,5426699.185,5544098.269,5689473.555,5851797.547,6018604.385,6169750.846,6327213.671,6484559.664,6633609.058,6783501.836,6936929.129,7086378.544,7244276.354,7413357.791,7573944.613,7708044.835,7810815.479,7874023.962,7907058.597,7937466.216,7980908.321,8068645.473,8184714.072,8287427.961,8319816.861,8264910.808,8176941.466,8054483.959,7875990.029,7680413.572,7550984.2,7389952.805,7194787.817,7062502.194,7009362.564,6988781.088,6993369.731,7043578.457,7120247.609,7217665.144,7298340.456,7393801.242,7596734.65,7817859.386,7975453.66,8125583.971,8237170.572,8254795.76,8217152.891,8171101.252,8139259.609,8108630.218,8044350.83,7971012.521,7911614.697,7847333.038,7792529.92,7745493.558,7714887.918,7713677.845,7731732.813,7773846.553,7841515.503,7936769.347,8054687.304,8182511.536
0,705,Slovenia,194057.6723,195902.5791,197122.5817,197797.9485,198392.9076,199214.1969,200048.0071,200774.9362,201375.6674,201888.2229,202353.4841,201755.0004,199688.176,198489.4332,198473.6147,198324.2751,200198.3641,202375.7481,202748.135,202844.9989,202915.4844,203026.3823,205662.7617,208163.6929,211440.8655,215402.192,218551.9384,220690.112,222650.283,224812.2278,226595.9122,227772.4788,229002.4687,230145.9619,230808.7904,230912.3617,230688.1471,229971.8806,229124.8326,228914.6986,228611.8787,227803.7436,226925.8822,225639.0804,224090.1875,222724.0676,221443.319,220084.9536,219567.0194,220382.7188,224496.7488,228408.9777,229596.0085,231297.5597,233205.1347,234962.3237,236358.6004,237475.2166,238206.0155,238418.9222,238147.6522,237641.3726,237028.5865,235995.3421,234618.0042,232854.6077,230875.0352,228464.1534,225465.1931,222407.9583,219309.6099,216024.673,212617.1162,209137.3037,205533.0664,201904.8832,198277.6365,194705.7499,191332.1324,188074.953,184779.8161
0,706,Somalia,276443.42,284431.562,292461.533,300691.8925,308942.8805,316855.977,324571.2245,332748.285,356300.819,401993.957,436411.9225,438080.121,437788.8795,453282.8513,471359.5679,491992.6507,513817.4922,533430.2659,535334.4836,527972.781,527199.9076,514421.3157,502740.1831,524845.4161,555279.8989,579516.8892,605130.4682,631115.7905,661992.4523,693280.9344,725166.924,757727.2666,789246.9973,820496.073,850208.8408,873940.0544,890443.2006,903655.7083,926968.0583,953863.8281,985121.0309,1008779.606,1033162.686,1069740.234,1108244.472,1147775.283,1194647.605,1243968.688,1288517.295,1333756.592,1382252.442,1431342.709,1474415.366,1519018.765,1565463.97,1605705.32,1647289.076,1701207.566,1767006.407,1839709.006,1920885.388,2005743.414,2087522.387,2168470.862,2254985.471,2348010.604,2444056.985,2541708.569,2642258.811,2745278.53,2854326.999,2969875.751,3084301.798,3196242.029,3309881.006,3426458.858,3547014.353,3671527.577,3798628.338,3927786.367,4061904.959
0,710,South Africa,2601906.6,2680958.227,2754829.898,2829976.433,2907218.15,2987147.33,3069584.065,3154832.73,3243190.796,3335459.162,3457679.673,3652369.28,3852279.048,4053080.875,4252535.468,4449513.461,4645898.215,4843430.091,5042673.09,5244316.272,5445353.458,5617757.753,5815068.754,5878737.849,6093838.823,6538028.026,6952863.042,7316471.427,7552706.012,7800737.278,8048625.129,8293980.967,8540063.315,8774408.356,8962942.042,9130718.201,9283720.736,9427927.159,9560313.859,9678631.697,9798334.44,9924623.678,10056857.36,10197760.56,10337881.96,10507118.14,10548965.54,10580891.94,10761503.97,10952317.23,11158529.97,11366135.69,11549879.29,11704242.39,11851667.79,11987156.12,12104951.75,12208203.39,12297022.53,12363953.64,12405993.87,12433074.47,12459727.96,12493307.27,12535025.46,12582499,12638268.8,12671599.67,12669790.73,12655058.91,12626016.39,12580653.23,12521372.51,12449055.88,12360985.99,12258623.78,12143780.53,12023360.34,11895169.66,11752758.76,11599145.67
0,716,Zimbabwe,383353.5459,397335.9577,412058.8736,427563.6991,442986.8776,457939.6574,473065.6114,487677.957,500444.4039,513833.0527,536962.1128,562197.6552,582528.9834,608101.446,635075.3499,663891.3648,694355.4926,726739.1349,760898.033,796546.9741,835420.1267,877562.9913,922682.6605,961257.4848,994022.3638,1034097.809,1083218.151,1134714.695,1183874.297,1226136.147,1255997.719,1276718.392,1285653.4,1283712.207,1277124.367,1268211.979,1263918.451,1267876.237,1274968.105,1282932.817,1293533.771,1304238.233,1318633.323,1334140.904,1353396.452,1378998.579,1409221.536,1441483.361,1474586.622,1507518.098,1539569.132,1570243.479,1599264.13,1631845.058,1674740.901,1727750.296,1785526.449,1845193.893,1902401.072,1953308.138,1996347.708,2032442.787,2063482.227,2092555.705,2121945.007,2154253.192,2190343.327,2231498.245,2276551.255,2321699.257,2367875.675,2416965.387,2467845.266,2522193.1,2581460.374,2644421.525,2710839.921,2778996.664,2848753.126,2919637.173,2991473.623
0,724,Spain,3142613.872,3190896.847,3249179.251,3304981.786,3377333.108,3457955.443,3526048.759,3589779.692,3654484.03,3729406.976,3805754.48,3885105.26,3959839.34,4017149.247,4069858.083,4122097.872,4170602.917,4219915.799,4273468.492,4328019.693,4381050.786,4441827.671,4510658.551,4570699.212,4615992.919,4650653.474,4669144.019,4670302.169,4661691.76,4643115.643,4618208.724,4588740.593,4598172.723,4644573.256,4685130.472,4719501.923,4757501.088,4812548.699,4847363.27,4828130.049,4777732.586,4727367.56,4734734.54,4720460.98,4710969.347,4726788.437,4767035.8,4830109.006,4918779.784,5034464.256,5138947.417,5215739.501,5276420.896,5323405.288,5368753.941,5413187.364,5444198.084,5463311.419,5469132.329,5465666.12,5455827.201,5439810.28,5417339.939,5381627.647,5335324.08,5277998.471,5211331.856,5142367.235,5070100.393,4993909.265,4914584.566,4832610.091,4748378.988,4664995.092,4583831.077,4502978.748,4422942.448,4343827.981,4267898.566,4191872.375,4114192.306
0,728,South Sudan,214364.1851,218862.0894,223665.0246,228747.9732,233312.3333,237846.3956,242247.3889,246499.0805,250577.3469,254552.3275,258414.4574,262255.2658,266338.7613,270361.5804,274044.5608,278102.3738,283031.711,286073.7639,285948.0656,283825.6145,284919.6652,290171.9726,293529.8652,295056.3823,299747.4311,306096.707,310892.9873,316943.6764,322638.0281,329932.6703,340070.7047,348335.5898,353576.6871,359029.0273,371692.2655,391226.0221,414452.474,442036.0145,471098.5564,495718.6792,522941.0698,552727.9933,575598.3293,594168.7989,592667.2563,586722.0002,577809.0548,554381.3588,568112.2427,611257.2427,648162.3491,674720.7363,699345.8996,744793.2654,790297.2299,821912.5726,853697.1623,885050.0882,912404.6564,934042.0358,948318.7323,957060.8439,963759.8467,969919.7102,981583.8501,1003946.936,1034581.44,1070220.74,1111860.169,1157156.011,1205308.262,1258233.48,1315849.993,1378232.784,1444149.772,1512639.64,1583572.089,1656586.206,1730535.202,1803829.544,1875692.917
0,729,Sudan,686474.5215,709500.1402,733082.8106,759830.6977,795799.5845,834231.1035,874738.7335,916953.5266,968606.7183,1025263.572,1085452.756,1146453.411,1205012.938,1257287.476,1297249.255,1334881.516,1376264.74,1421147.711,1465518.009,1508184.673,1551020.553,1593918.237,1637284.324,1687594.563,1748627.379,1816807.841,1883854.414,1952641.124,2027989.415,2104937.438,2183596.139,2263879.432,2345388.878,2425112.741,2506428.972,2591713.965,2679211.726,2773356.637,2876746.408,2985723.092,3079165.745,3156903.768,3244080.071,3344771.26,3473026.422,3627083.037,3785289.288,3973877.795,4166639.764,4324647.506,4470193.016,4622063.232,4778943.602,4871548.757,4931120.68,5071104.097,5258635.245,5419728.643,5559241.683,5702109.824,5854687.644,6019585.75,6195059.911,6385064.42,6587548.532,6793238.453,6999076.21,7207788.657,7418812.579,7631569.046,7842625.55,8053734.986,8268547.63,8482011.343,8692468.631,8900653.949,9105607.863,9307139.039,9505482.816,9703937.704,9903990.541
0,732,Western Sahara,2943.404,3140.1406,3248.3663,3369.2391,3417.3646,3041.1581,2998.5468,3882.9683,4996.4914,6105.8147,7015.3059,7603.7686,7985.5787,8233.137,8436.5355,8644.3537,8875.5511,9126.4038,9375.8087,9652.2485,9980.8081,10348.7139,10755.4202,11309.7123,12073.7089,13229.3653,14799.0779,16505.4794,18203.0628,19806.0358,21312.5171,22729.4006,24059.0733,25295.5697,26427.3734,27466.9666,28456.958,29410.0565,30298.669,31168.3684,32074.6862,33062.8658,34174.9709,35403.138,36577.9038,37671.617,38793.5926,39915.2334,41042.7942,42198.2644,43258.2782,44238.5861,45408.7826,46768.1399,48218.7598,49721.9892,51205.5932,52676.109,54112.0909,55471.6735,56753.7706,57944.61,59056.9433,60102.1891,61051.6817,61936.4217,62771.9667,63533.9758,64255.3191,64994.612,65739.1635,66470.0295,67195.0293,67893.9888,68558.6835,69214.1724,69869.6101,70522.0958,71160.994,71810.319,72496.3998
0,740,Suriname,31664.2704,33777.5886,35381.4669,36282.9307,37025.0529,37662.0286,38255.9718,38838.5918,39400.0074,39893.7281,40663.6227,41665.6621,42495.196,43202.128,43871.8556,44578.5846,45270.3536,45799.1389,46347.7851,46944.636,47271.9566,47418.8821,47566.8288,47606.333,47803.6656,48554.3634,49695.3647,51058.0849,52605.3433,54207.761,55723.2061,57061.8774,58153.7752,58980.7948,59635.4742,60232.4394,60826.5322,61431.4303,62062.6611,62768.0614,63603.714,64582.2007,65658.9919,66797.4173,67974.7838,69166.9037,70376.0769,71539.2887,72555.8153,73487.1407,74328.0331,75038.6604,75689.37,76327.9191,76935.6525,77509.7366,78071.927,78623.936,79177.0412,79689.293,80134.8038,80470.3259,80652.749,80707.6929,80708.061,80712.1835,80736.4087,80759.488,80792.0081,80854.0992,80940.597,81033.4378,81107.1085,81143.8745,81129.9199,81063.8835,80918.8107,80717.7461,80467.3188,80132.0259,79755.963
